score,episodes,duration,popularity,favorites,scored_by,Cluster,genres,type,rating
8.36,1.0,10.0,2724.000000000001,92.0,35544.0,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.36,12.0,24.0,1818.999999999999,229.5,37650.25,0,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.36,11.0,23.0,500.0,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.36,11.0,23.0,95.0,229.5,37650.25,0,Adventure,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.36,12.0,23.0,162.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.36,26.0,24.0,45.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.35,28.5,21.0,9932.0,105.0,1208.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.35,1.0,1.0,3864.0,163.0,12014.0,2,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.35,1.0,1.0,5732.0,103.0,7269.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.35,1.0,1.0,747.0,229.5,37650.25,0,Award Winning,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.35,1.0,54.0,5067.0,108.0,6107.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.35,12.0,24.0,270.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.35,1.0,1.0,632.0,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.35,13.0,24.0,195.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.35,26.0,25.0,606.0000000000009,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.35,10.0,49.0,182.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.35,1.0,34.0,726.0,229.5,37650.25,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.35,7.0,24.0,228.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.34,20.0,25.0,199.0,229.5,37650.25,0,Adventure,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.34,17.0,24.0,5616.0,229.5,5229.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.34,28.5,24.0,2142.999999999999,229.5,31709.0,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.34,4.0,38.0,5647.0,113.0,4712.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.34,28.5,20.0,4946.0,229.5,9613.0,2,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.33,6.0,1.0,2583.999999999999,229.5,33425.0,0,Action,R+ - Mild Nudity,R+ - Mild Nudity
8.33,13.0,26.0,127.0,229.5,37650.25,0,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.33,13.0,23.0,1060.0,229.5,37650.25,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.33,22.0,23.0,64.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.33,11.0,22.0,468.0,229.5,37650.25,0,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.33,25.0,24.0,697.9999999999991,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.33,1.0,4.0,5220.0,93.0,12060.0,2,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.33,1.0,22.0,2497.0,115.0,37517.0,0,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.32,11.0,23.0,742.0,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.32,13.0,24.0,213.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.32,25.0,23.0,1045.999999999999,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.32,1.0,3.0,4278.0,228.0,20044.0,2,Fantasy,PG - Children,PG - Children
8.32,28.5,25.0,2217.0,229.5,26116.0,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.32,15.0,25.0,94.0,229.5,37650.25,0,Mystery,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.32,24.0,23.0,43.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.32,11.0,23.0,224.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.31,28.5,25.0,8778.0,131.0,1273.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.31,2.0,1.0,2946.0,229.5,3466.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.31,1.0,1.0,1998.0,229.5,33707.0,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.31,12.0,23.0,542.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.31,12.0,25.0,5562.0,63.0,6409.0,1,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.31,1.0,51.0,3281.0,229.5,16749.0,2,Boys Love,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.31,2.0,23.0,3345.0,64.0,22960.0,2,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.31,26.0,25.0,1948.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.31,1.0,4.0,4339.0,190.0,18705.0,2,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.31,25.0,24.0,2895.0,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.31,28.5,23.0,3228.0,229.5,18208.0,2,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.31,1.0,6.0,790.9999999999991,229.5,37650.25,0,Sci-Fi,G - All Ages,G - All Ages
8.31,8.0,23.0,1822.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.31,12.0,23.0,240.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.31,24.0,23.0,266.0,229.5,37650.25,0,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
8.31,12.0,25.0,4808.0,136.0,8761.0,2,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.3,12.0,23.0,426.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.3,28.5,25.0,1774.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.3,28.5,24.0,2376.000000000001,229.5,22024.0,2,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.3,12.0,23.0,469.0,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.3,1.0,1.0,4342.0,229.5,10203.0,2,Adventure,G - All Ages,G - All Ages
8.3,13.0,24.0,422.0,229.5,37650.25,0,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.3,28.5,24.0,1702.999999999999,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.3,1.0,1.0,421.0000000000009,229.5,37650.25,0,Action,R+ - Mild Nudity,R+ - Mild Nudity
8.3,12.0,49.0,405.0000000000009,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.3,12.0,23.0,29.0,229.5,37650.25,0,Mystery,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.3,26.0,21.0,7783.0,135.0,2582.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.3,11.0,22.0,386.0,229.5,37650.25,0,Boys Love,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.29,1.0,24.0,530.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.29,1.0,1.0,620.9999999999991,229.5,37650.25,0,Action,R+ - Mild Nudity,R+ - Mild Nudity
8.29,25.0,24.0,261.0,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.29,4.0,27.0,1613.0,229.5,37650.25,0,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.29,12.0,22.0,620.0,229.5,37650.25,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.29,1.0,1.0,2536.999999999999,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.29,26.0,25.0,716.0,229.5,37650.25,0,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.29,11.0,22.0,70.0,229.5,37650.25,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.28,25.0,23.0,1537.0,229.5,31549.0,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.28,25.0,23.0,1226.0,229.5,37650.25,0,Romance,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.28,12.0,23.0,216.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.28,2.0,28.0,3855.0,102.0,21404.0,2,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.28,4.0,25.0,4450.0,109.0,13877.0,2,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.28,1.0,1.0,840.0,229.5,37650.25,0,Award Winning,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.28,13.0,24.0,770.0,229.5,37650.25,0,Adventure,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.28,1.0,1.0,5325.0,166.0,12447.0,2,Adventure,PG - Children,PG - Children
8.28,1.0,11.0,3504.0,53.0,20147.0,2,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.28,28.5,25.0,465.9999999999991,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.28,28.5,23.0,16.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.28,13.0,23.0,956.0,229.5,37650.25,0,Mystery,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.27,28.5,24.0,2294.0,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.27,11.0,24.0,1650.000000000001,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.27,12.0,23.0,457.0,229.5,37650.25,0,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.27,1.0,1.0,916.0,229.5,37650.25,0,Boys Love,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.27,24.0,24.0,527.9999999999991,229.5,37650.25,0,Award Winning,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.27,24.0,24.0,49.0,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.27,1.0,2.0,571.0,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.27,13.0,27.0,81.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.27,28.5,24.0,4321.0,229.5,12985.0,2,Adventure,G - All Ages,G - All Ages
8.27,1.0,1.0,337.0,229.5,37650.25,0,Action,R+ - Mild Nudity,R+ - Mild Nudity
8.27,1.0,45.0,231.0,229.5,37650.25,0,Award Winning,G - All Ages,G - All Ages
8.27,1.0,1.0,156.0,229.5,37650.25,0,Award Winning,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.26,12.0,24.0,1437.0,229.5,19566.0,2,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.26,1.0,24.0,939.0000000000009,229.5,37650.25,0,Sci-Fi,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.26,13.0,24.0,1451.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.26,26.0,23.0,682.9999999999991,229.5,37650.25,0,Suspense,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.26,20.0,23.0,286.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.26,3.0,24.0,2251.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.26,1.0,2.0,465.0,229.5,37650.25,0,Adventure,PG - Children,PG - Children
8.25,11.0,23.0,1009.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.25,24.0,24.0,107.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.25,25.0,22.0,256.0,229.5,37650.25,0,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.25,1.0,1.0,743.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.25,24.0,24.0,7214.0,108.0,4234.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.25,14.0,23.0,1848.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.25,23.0,22.0,798.9999999999991,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.25,10.0,23.0,76.0,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.25,1.0,1.0,142.0,229.5,37650.25,0,Adventure,G - All Ages,G - All Ages
8.25,1.0,1.0,1221.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.25,26.0,25.0,980.0,229.5,37650.25,0,Award Winning,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.25,1.0,1.0,1671.0,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.25,14.0,23.0,1642.000000000001,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.24,28.5,20.0,11604.0,26.0,853.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.24,13.0,23.0,5223.0,229.5,3244.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.24,13.0,23.0,4278.0,229.5,13998.0,2,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.24,12.0,23.0,1184.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.24,1.0,1.0,2292.0,89.0,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.24,26.0,24.0,1266.0,229.5,37650.25,0,Suspense,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.24,1.0,1.0,2505.0,207.0,37650.25,0,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.24,1.0,1.0,1294.000000000001,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.24,25.0,23.0,293.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.24,1.0,1.0,1970.0,222.0,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.24,1.0,1.0,4153.0,64.0,15710.0,2,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.24,25.0,26.0,23.0,229.5,37650.25,0,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.23,21.0,23.0,4176.0,144.0,5830.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.23,2.0,20.0,8558.0,128.0,2131.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.23,12.0,23.0,681.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.23,12.0,23.0,345.0,229.5,37650.25,0,Adventure,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.23,1.0,1.0,872.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.23,12.0,23.0,561.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.23,1.0,1.0,560.0000000000009,229.5,37650.25,0,Fantasy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.23,25.0,24.0,1636.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.23,12.0,24.0,230.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.23,13.0,24.0,50.0,229.5,37650.25,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.23,1.0,1.0,369.0,229.5,37650.25,0,Adventure,G - All Ages,G - All Ages
8.23,13.0,24.0,165.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.23,12.0,23.0,399.0,229.5,37650.25,0,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.23,13.0,24.0,4710.0,229.5,8364.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.22,1.0,1.0,1634.000000000001,229.5,37650.25,0,Award Winning,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.22,1.0,2.0,1297.0,229.5,37650.25,0,Award Winning,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.22,11.0,22.0,1825.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.22,10.0,16.0,2432.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.22,1.0,2.0,1242.0,229.5,37650.25,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.22,1.0,1.0,655.0,229.5,37650.25,0,Drama,G - All Ages,G - All Ages
8.22,28.5,23.0,1122.999999999999,229.5,37650.25,0,Award Winning,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.22,26.0,24.0,260.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.22,12.0,23.0,685.0,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.21,12.0,23.0,918.0,229.5,37650.25,0,Romance,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.21,10.0,16.0,4250.0,193.0,15337.0,2,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.21,13.0,23.0,427.9999999999991,229.5,37650.25,0,Adventure,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.21,1.0,1.0,1103.0,229.5,37650.25,0,Action,R+ - Mild Nudity,R+ - Mild Nudity
8.21,13.0,23.0,233.0,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.21,25.0,23.0,212.0,229.5,37650.25,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.21,26.0,25.0,2742.0,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.21,1.0,2.0,1053.999999999999,229.5,37650.25,0,Award Winning,R+ - Mild Nudity,R+ - Mild Nudity
8.21,1.0,1.0,1955.0,229.5,37650.25,0,Award Winning,PG - Children,PG - Children
8.2,3.0,27.0,2092.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,12.0,23.0,334.9999999999991,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.2,1.0,1.0,2961.0,77.0,35044.0,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,1.0,47.0,1117.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,13.0,24.0,143.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,26.0,24.0,889.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,2.0,4.0,6308.0,229.0,1791.0,1,Suspense,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,4.0,23.0,584.0,229.5,37650.25,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,25.0,24.0,211.0,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,13.0,24.0,1654.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,26.0,25.0,2156.0,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,24.0,24.0,264.0,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,23.0,23.0,311.9999999999991,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.2,28.5,24.0,1129.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,25.0,25.0,220.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.2,12.0,23.0,1211.0,229.5,37650.25,0,Boys Love,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.19,26.0,23.0,10218.0,55.0,1279.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.19,1.0,54.0,2343.999999999999,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.19,12.0,23.0,472.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.19,28.5,5.0,4612.0,229.5,9987.0,2,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.19,28.5,25.0,2598.999999999999,229.5,20096.0,2,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
8.19,1.0,1.0,2877.0,76.0,33312.0,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.19,13.0,23.0,3691.0,229.5,14992.0,2,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.19,28.5,24.0,114.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.19,1.0,1.0,563.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.19,1.0,1.0,1250.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.19,11.0,28.0,186.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.19,13.0,23.0,87.0,229.5,37650.25,0,Romance,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.19,12.0,23.0,859.9999999999991,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.18,1.0,1.0,2243.999999999999,106.0,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,1.0,1.0,1805.0,229.5,37650.25,0,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
8.18,1.0,2.0,2064.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,25.0,22.0,499.0,229.5,37650.25,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,26.0,24.0,294.0,229.5,37650.25,0,Award Winning,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,12.0,28.0,141.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.18,1.0,1.0,3568.0,100.0,24669.0,2,Action,G - All Ages,G - All Ages
8.18,13.0,24.0,1232.000000000001,229.5,37650.25,0,Sci-Fi,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.18,1.0,1.0,4537.0,133.0,16064.0,2,Comedy,PG - Children,PG - Children
8.18,26.0,24.0,2824.000000000001,198.0,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,2.0,34.0,2735.0,190.0,33425.0,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,12.0,23.0,2093.0,229.5,37650.25,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,26.0,25.0,2676.999999999999,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,6.0,20.0,3417.0,229.5,13778.0,2,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,13.0,23.0,1113.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,8.0,23.0,1549.000000000001,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,12.0,23.0,1246.999999999999,229.5,37650.25,0,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.18,24.0,24.0,728.9999999999991,229.5,37650.25,0,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.17,4.0,25.0,4499.0,57.0,13967.0,2,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.17,12.0,23.0,206.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.17,1.0,1.0,204.0,229.5,37650.25,0,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.17,1.0,1.0,1739.0,229.5,37650.25,0,Adventure,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
8.17,1.0,48.0,4211.0,118.0,13847.0,2,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.17,13.0,24.0,1482.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.17,25.0,24.0,359.0000000000009,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
8.17,1.0,1.0,3413.0,229.5,20606.0,2,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
